rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,imu_degC,output_Hz,
06/01/2021,01:12:14.66,104.49,-966.80,266.11,1.10,0.06,-0.12,-138.75,-71.40,-61.05,32.39,133.96,
06/01/2021,01:12:14.66,111.33,-975.59,260.74,-0.43,-0.18,2.80,-138.00,-70.35,-63.15,32.29,133.96,
06/01/2021,01:12:14.67,109.38,-983.89,248.05,-0.98,-0.43,1.52,-138.00,-70.35,-63.15,32.53,133.96,
06/01/2021,01:12:14.67,107.91,-975.10,256.35,1.65,-1.04,1.77,-136.50,-69.90,-63.60,32.39,133.96,
06/01/2021,01:12:14.69,110.35,-959.47,260.74,-0.61,0.73,-1.28,-136.80,-70.50,-62.70,32.39,133.96,
06/01/2021,01:12:14.69,108.40,-979.49,242.68,-1.46,-0.67,0.79,-136.80,-70.50,-62.70,32.39,133.96,
06/01/2021,01:12:14.70,124.02,-956.54,261.72,0.43,-1.46,1.83,-136.80,-70.50,-62.70,32.25,133.96,
06/01/2021,01:12:14.70,119.14,-964.84,257.81,1.83,-2.32,0.24,-137.55,-69.30,-62.70,32.44,133.96,
06/01/2021,01:12:14.71,108.40,-976.56,265.62,2.01,1.65,0.49,-137.55,-69.30,-62.70,32.44,133.96,
06/01/2021,01:12:14.71,104.98,-970.70,250.00,-0.18,-0.24,0.55,-139.20,-69.90,-62.85,32.29,133.96,
06/01/2021,01:12:14.73,114.75,-969.73,256.84,-1.95,-1.95,-0.43,-137.70,-70.35,-63.15,32.25,133.96,
06/01/2021,01:12:14.73,101.56,-971.19,247.56,0.43,-0.61,2.13,-137.70,-70.35,-63.15,32.39,133.96,
06/01/2021,01:12:14.73,102.54,-970.70,252.93,1.46,-1.04,-0.43,-138.00,-71.40,-62.85,32.44,133.96,
06/01/2021,01:12:14.74,109.86,-968.75,260.74,-0.73,-1.59,1.28,-138.00,-71.40,-62.85,32.44,133.96,
